DateID,Date,Year,Month,MonthNo,DayOfWeek,DayOfWeekNo,isHoliday
2182,2023-12-22,2023,December,12,Friday,6,0
2183,2023-12-23,2023,December,12,Saturday,7,0
2184,2023-12-24,2023,December,12,Sunday,1,0
2185,2023-12-25,2023,December,12,Monday,2,1
2186,2023-12-26,2023,December,12,Tuesday,3,0
2187,2023-12-27,2023,December,12,Wednesday,4,0
2188,2023-12-28,2023,December,12,Thursday,5,0
2189,2023-12-29,2023,December,12,Friday,6,0
2190,2023-12-30,2023,December,12,Saturday,7,0
2191,2023-12-31,2023,December,12,Sunday,1,0
2192,2024-01-01,2024,January,1,Monday,2,1
2193,2024-01-02,2024,January,1,Tuesday,3,0
2194,2024-01-03,2024,January,1,Wednesday,4,0
2195,2024-01-04,2024,January,1,Thursday,5,0
2196,2024-01-05,2024,January,1,Friday,6,0
2197,2024-01-06,2024,January,1,Saturday,7,0
2198,2024-01-07,2024,January,1,Sunday,1,0
2199,2024-01-08,2024,January,1,Monday,2,0
2200,2024-01-09,2024,January,1,Tuesday,3,0
2201,2024-01-10,2024,January,1,Wednesday,4,0
2202,2024-01-11,2024,January,1,Thursday,5,0
2203,2024-01-12,2024,January,1,Friday,6,0
2204,2024-01-13,2024,January,1,Saturday,7,0
2205,2024-01-14,2024,January,1,Sunday,1,0
2206,2024-01-15,2024,January,1,Monday,2,1
2207,2024-01-16,2024,January,1,Tuesday,3,0
2208,2024-01-17,2024,January,1,Wednesday,4,0
2209,2024-01-18,2024,January,1,Thursday,5,0
2210,2024-01-19,2024,January,1,Friday,6,0
2211,2024-01-20,2024,January,1,Saturday,7,0
2212,2024-01-21,2024,January,1,Sunday,1,0
2213,2024-01-22,2024,January,1,Monday,2,0
2214,2024-01-23,2024,January,1,Tuesday,3,0
2215,2024-01-24,2024,January,1,Wednesday,4,0
2216,2024-01-25,2024,January,1,Thursday,5,0
2217,2024-01-26,2024,January,1,Friday,6,0
2218,2024-01-27,2024,January,1,Saturday,7,0
2219,2024-01-28,2024,January,1,Sunday,1,0
2220,2024-01-29,2024,January,1,Monday,2,0
2221,2024-01-30,2024,January,1,Tuesday,3,0
2222,2024-01-31,2024,January,1,Wednesday,4,0
2223,2024-02-01,2024,February,2,Thursday,5,0
2224,2024-02-02,2024,February,2,Friday,6,0
2225,2024-02-03,2024,February,2,Saturday,7,0
2226,2024-02-04,2024,February,2,Sunday,1,0
2227,2024-02-05,2024,February,2,Monday,2,0
2228,2024-02-06,2024,February,2,Tuesday,3,0
2229,2024-02-07,2024,February,2,Wednesday,4,0
2230,2024-02-08,2024,February,2,Thursday,5,0
2231,2024-02-09,2024,February,2,Friday,6,0
2232,2024-02-10,2024,February,2,Saturday,7,0
2233,2024-02-11,2024,February,2,Sunday,1,0
2234,2024-02-12,2024,February,2,Monday,2,0
2235,2024-02-13,2024,February,2,Tuesday,3,0
2236,2024-02-14,2024,February,2,Wednesday,4,0
2237,2024-02-15,2024,February,2,Thursday,5,0
2238,2024-02-16,2024,February,2,Friday,6,0
2239,2024-02-17,2024,February,2,Saturday,7,0
2240,2024-02-18,2024,February,2,Sunday,1,0
2241,2024-02-19,2024,February,2,Monday,2,1
2242,2024-02-20,2024,February,2,Tuesday,3,0
2243,2024-02-21,2024,February,2,Wednesday,4,0
2244,2024-02-22,2024,February,2,Thursday,5,0
2245,2024-02-23,2024,February,2,Friday,6,0
2246,2024-02-24,2024,February,2,Saturday,7,0
2247,2024-02-25,2024,February,2,Sunday,1,0
2248,2024-02-26,2024,February,2,Monday,2,0
2249,2024-02-27,2024,February,2,Tuesday,3,0
2250,2024-02-28,2024,February,2,Wednesday,4,0
2251,2024-02-29,2024,February,2,Thursday,5,0
2252,2024-03-01,2024,March,3,Friday,6,0
2253,2024-03-02,2024,March,3,Saturday,7,0
2254,2024-03-03,2024,March,3,Sunday,1,0
2255,2024-03-04,2024,March,3,Monday,2,0
2256,2024-03-05,2024,March,3,Tuesday,3,0
2257,2024-03-06,2024,March,3,Wednesday,4,0
2258,2024-03-07,2024,March,3,Thursday,5,0
2259,2024-03-08,2024,March,3,Friday,6,0
2260,2024-03-09,2024,March,3,Saturday,7,0
2261,2024-03-10,2024,March,3,Sunday,1,0
2262,2024-03-11,2024,March,3,Monday,2,0
2263,2024-03-12,2024,March,3,Tuesday,3,0
2264,2024-03-13,2024,March,3,Wednesday,4,0
2265,2024-03-14,2024,March,3,Thursday,5,0
2266,2024-03-15,2024,March,3,Friday,6,0
2267,2024-03-16,2024,March,3,Saturday,7,0
2268,2024-03-17,2024,March,3,Sunday,1,0
2269,2024-03-18,2024,March,3,Monday,2,0
2270,2024-03-19,2024,March,3,Tuesday,3,0
2271,2024-03-20,2024,March,3,Wednesday,4,0
2272,2024-03-21,2024,March,3,Thursday,5,0
2273,2024-03-22,2024,March,3,Friday,6,0
2274,2024-03-23,2024,March,3,Saturday,7,0
2275,2024-03-24,2024,March,3,Sunday,1,0
2276,2024-03-25,2024,March,3,Monday,2,0
2277,2024-03-26,2024,March,3,Tuesday,3,0
2278,2024-03-27,2024,March,3,Wednesday,4,0
2279,2024-03-28,2024,March,3,Thursday,5,0
2280,2024-03-29,2024,March,3,Friday,6,1
2281,2024-03-30,2024,March,3,Saturday,7,0
2282,2024-03-31,2024,March,3,Sunday,1,1
2283,2024-04-01,2024,April,4,Monday,2,0
2284,2024-04-02,2024,April,4,Tuesday,3,0
2285,2024-04-03,2024,April,4,Wednesday,4,0
2286,2024-04-04,2024,April,4,Thursday,5,0
2287,2024-04-05,2024,April,4,Friday,6,0
2288,2024-04-06,2024,April,4,Saturday,7,0
2289,2024-04-07,2024,April,4,Sunday,1,0
2290,2024-04-08,2024,April,4,Monday,2,0
2291,2024-04-09,2024,April,4,Tuesday,3,0
2292,2024-04-10,2024,April,4,Wednesday,4,0
2293,2024-04-11,2024,April,4,Thursday,5,0
2294,2024-04-12,2024,April,4,Friday,6,0
2295,2024-04-13,2024,April,4,Saturday,7,0
2296,2024-04-14,2024,April,4,Sunday,1,0
2297,2024-04-15,2024,April,4,Monday,2,0
2298,2024-04-16,2024,April,4,Tuesday,3,0
2299,2024-04-17,2024,April,4,Wednesday,4,0
2300,2024-04-18,2024,April,4,Thursday,5,0
2301,2024-04-19,2024,April,4,Friday,6,0
2302,2024-04-20,2024,April,4,Saturday,7,0
2303,2024-04-21,2024,April,4,Sunday,1,0
2304,2024-04-22,2024,April,4,Monday,2,0
2305,2024-04-23,2024,April,4,Tuesday,3,0
2306,2024-04-24,2024,April,4,Wednesday,4,0
2307,2024-04-25,2024,April,4,Thursday,5,0
2308,2024-04-26,2024,April,4,Friday,6,0
2309,2024-04-27,2024,April,4,Saturday,7,0
2310,2024-04-28,2024,April,4,Sunday,1,0
2311,2024-04-29,2024,April,4,Monday,2,0
2312,2024-04-30,2024,April,4,Tuesday,3,0
2313,2024-05-01,2024,May,5,Wednesday,4,0
2314,2024-05-02,2024,May,5,Thursday,5,0
2315,2024-05-03,2024,May,5,Friday,6,0
2316,2024-05-04,2024,May,5,Saturday,7,0
2317,2024-05-05,2024,May,5,Sunday,1,0
2318,2024-05-06,2024,May,5,Monday,2,0
2319,2024-05-07,2024,May,5,Tuesday,3,0
2320,2024-05-08,2024,May,5,Wednesday,4,0
2321,2024-05-09,2024,May,5,Thursday,5,0
2322,2024-05-10,2024,May,5,Friday,6,0
2323,2024-05-11,2024,May,5,Saturday,7,0
2324,2024-05-12,2024,May,5,Sunday,1,0
2325,2024-05-13,2024,May,5,Monday,2,0
2326,2024-05-14,2024,May,5,Tuesday,3,0
2327,2024-05-15,2024,May,5,Wednesday,4,0
2328,2024-05-16,2024,May,5,Thursday,5,0
2329,2024-05-17,2024,May,5,Friday,6,0
2330,2024-05-18,2024,May,5,Saturday,7,0
2331,2024-05-19,2024,May,5,Sunday,1,0
2332,2024-05-20,2024,May,5,Monday,2,0
2333,2024-05-21,2024,May,5,Tuesday,3,0
2334,2024-05-22,2024,May,5,Wednesday,4,0
2335,2024-05-23,2024,May,5,Thursday,5,0
2336,2024-05-24,2024,May,5,Friday,6,0
2337,2024-05-25,2024,May,5,Saturday,7,0
2338,2024-05-26,2024,May,5,Sunday,1,0
2339,2024-05-27,2024,May,5,Monday,2,1
2340,2024-05-28,2024,May,5,Tuesday,3,0
2341,2024-05-29,2024,May,5,Wednesday,4,0
2342,2024-05-30,2024,May,5,Thursday,5,0
2343,2024-05-31,2024,May,5,Friday,6,0
2344,2024-06-01,2024,June,6,Saturday,7,0
2345,2024-06-02,2024,June,6,Sunday,1,0
2346,2024-06-03,2024,June,6,Monday,2,0
2347,2024-06-04,2024,June,6,Tuesday,3,0
2348,2024-06-05,2024,June,6,Wednesday,4,0
2349,2024-06-06,2024,June,6,Thursday,5,0
2350,2024-06-07,2024,June,6,Friday,6,0
2351,2024-06-08,2024,June,6,Saturday,7,0
2352,2024-06-09,2024,June,6,Sunday,1,0
2353,2024-06-10,2024,June,6,Monday,2,0
2354,2024-06-11,2024,June,6,Tuesday,3,0
2355,2024-06-12,2024,June,6,Wednesday,4,0
2356,2024-06-13,2024,June,6,Thursday,5,0
2357,2024-06-14,2024,June,6,Friday,6,0
2358,2024-06-15,2024,June,6,Saturday,7,0
2359,2024-06-16,2024,June,6,Sunday,1,0
2360,2024-06-17,2024,June,6,Monday,2,0
2361,2024-06-18,2024,June,6,Tuesday,3,0
2362,2024-06-19,2024,June,6,Wednesday,4,0
2363,2024-06-20,2024,June,6,Thursday,5,0
2364,2024-06-21,2024,June,6,Friday,6,0
2365,2024-06-22,2024,June,6,Saturday,7,0
2366,2024-06-23,2024,June,6,Sunday,1,0
2367,2024-06-24,2024,June,6,Monday,2,0
2368,2024-06-25,2024,June,6,Tuesday,3,0
2369,2024-06-26,2024,June,6,Wednesday,4,0
2370,2024-06-27,2024,June,6,Thursday,5,0
2371,2024-06-28,2024,June,6,Friday,6,0
2372,2024-06-29,2024,June,6,Saturday,7,0
2373,2024-06-30,2024,June,6,Sunday,1,0
2374,2024-07-01,2024,July,7,Monday,2,0
2375,2024-07-02,2024,July,7,Tuesday,3,0
2376,2024-07-03,2024,July,7,Wednesday,4,0
2377,2024-07-04,2024,July,7,Thursday,5,1
2378,2024-07-05,2024,July,7,Friday,6,0
2379,2024-07-06,2024,July,7,Saturday,7,0
2380,2024-07-07,2024,July,7,Sunday,1,0
2381,2024-07-08,2024,July,7,Monday,2,0
2382,2024-07-09,2024,July,7,Tuesday,3,0
2383,2024-07-10,2024,July,7,Wednesday,4,0
2384,2024-07-11,2024,July,7,Thursday,5,0
2385,2024-07-12,2024,July,7,Friday,6,0
2386,2024-07-13,2024,July,7,Saturday,7,0
2387,2024-07-14,2024,July,7,Sunday,1,0
2388,2024-07-15,2024,July,7,Monday,2,0
2389,2024-07-16,2024,July,7,Tuesday,3,0
2390,2024-07-17,2024,July,7,Wednesday,4,0
2391,2024-07-18,2024,July,7,Thursday,5,0
2392,2024-07-19,2024,July,7,Friday,6,0
2393,2024-07-20,2024,July,7,Saturday,7,0
2394,2024-07-21,2024,July,7,Sunday,1,0
2395,2024-07-22,2024,July,7,Monday,2,0
2396,2024-07-23,2024,July,7,Tuesday,3,0
2397,2024-07-24,2024,July,7,Wednesday,4,0
2398,2024-07-25,2024,July,7,Thursday,5,0
2399,2024-07-26,2024,July,7,Friday,6,0
2400,2024-07-27,2024,July,7,Saturday,7,0
2401,2024-07-28,2024,July,7,Sunday,1,0
2402,2024-07-29,2024,July,7,Monday,2,0
2403,2024-07-30,2024,July,7,Tuesday,3,0
2404,2024-07-31,2024,July,7,Wednesday,4,0
2405,2024-08-01,2024,August,8,Thursday,5,0
2406,2024-08-02,2024,August,8,Friday,6,0
2407,2024-08-03,2024,August,8,Saturday,7,0
2408,2024-08-04,2024,August,8,Sunday,1,0
2409,2024-08-05,2024,August,8,Monday,2,0
2410,2024-08-06,2024,August,8,Tuesday,3,0
2411,2024-08-07,2024,August,8,Wednesday,4,0
2412,2024-08-08,2024,August,8,Thursday,5,0
2413,2024-08-09,2024,August,8,Friday,6,0
2414,2024-08-10,2024,August,8,Saturday,7,0
2415,2024-08-11,2024,August,8,Sunday,1,0
2416,2024-08-12,2024,August,8,Monday,2,0
2417,2024-08-13,2024,August,8,Tuesday,3,0
2418,2024-08-14,2024,August,8,Wednesday,4,0
2419,2024-08-15,2024,August,8,Thursday,5,0
2420,2024-08-16,2024,August,8,Friday,6,0
2421,2024-08-17,2024,August,8,Saturday,7,0
2422,2024-08-18,2024,August,8,Sunday,1,0
2423,2024-08-19,2024,August,8,Monday,2,0
2424,2024-08-20,2024,August,8,Tuesday,3,0
2425,2024-08-21,2024,August,8,Wednesday,4,0
2426,2024-08-22,2024,August,8,Thursday,5,0
2427,2024-08-23,2024,August,8,Friday,6,0
2428,2024-08-24,2024,August,8,Saturday,7,0
2429,2024-08-25,2024,August,8,Sunday,1,0
2430,2024-08-26,2024,August,8,Monday,2,0
2431,2024-08-27,2024,August,8,Tuesday,3,0
2432,2024-08-28,2024,August,8,Wednesday,4,0
2433,2024-08-29,2024,August,8,Thursday,5,0
2434,2024-08-30,2024,August,8,Friday,6,0
2435,2024-08-31,2024,August,8,Saturday,7,0
2436,2024-09-01,2024,September,9,Sunday,1,0
2437,2024-09-02,2024,September,9,Monday,2,1
2438,2024-09-03,2024,September,9,Tuesday,3,0
2439,2024-09-04,2024,September,9,Wednesday,4,0
2440,2024-09-05,2024,September,9,Thursday,5,0
2441,2024-09-06,2024,September,9,Friday,6,0
2442,2024-09-07,2024,September,9,Saturday,7,0
2443,2024-09-08,2024,September,9,Sunday,1,0
2444,2024-09-09,2024,September,9,Monday,2,0
2445,2024-09-10,2024,September,9,Tuesday,3,0
2446,2024-09-11,2024,September,9,Wednesday,4,0
2447,2024-09-12,2024,September,9,Thursday,5,0
2448,2024-09-13,2024,September,9,Friday,6,0
2449,2024-09-14,2024,September,9,Saturday,7,0
2450,2024-09-15,2024,September,9,Sunday,1,0
2451,2024-09-16,2024,September,9,Monday,2,0
2452,2024-09-17,2024,September,9,Tuesday,3,0
2453,2024-09-18,2024,September,9,Wednesday,4,0
2454,2024-09-19,2024,September,9,Thursday,5,0
2455,2024-09-20,2024,September,9,Friday,6,0
2456,2024-09-21,2024,September,9,Saturday,7,0
2457,2024-09-22,2024,September,9,Sunday,1,0
2458,2024-09-23,2024,September,9,Monday,2,0
2459,2024-09-24,2024,September,9,Tuesday,3,0
2460,2024-09-25,2024,September,9,Wednesday,4,0
2461,2024-09-26,2024,September,9,Thursday,5,0
2462,2024-09-27,2024,September,9,Friday,6,0
2463,2024-09-28,2024,September,9,Saturday,7,0
2464,2024-09-29,2024,September,9,Sunday,1,0
2465,2024-09-30,2024,September,9,Monday,2,0
2466,2024-10-01,2024,October,10,Tuesday,3,0
2467,2024-10-02,2024,October,10,Wednesday,4,0
2468,2024-10-03,2024,October,10,Thursday,5,0
2469,2024-10-04,2024,October,10,Friday,6,0
2470,2024-10-05,2024,October,10,Saturday,7,0
2471,2024-10-06,2024,October,10,Sunday,1,0
2472,2024-10-07,2024,October,10,Monday,2,0
2473,2024-10-08,2024,October,10,Tuesday,3,0
2474,2024-10-09,2024,October,10,Wednesday,4,0
2475,2024-10-10,2024,October,10,Thursday,5,0
2476,2024-10-11,2024,October,10,Friday,6,0
2477,2024-10-12,2024,October,10,Saturday,7,0
2478,2024-10-13,2024,October,10,Sunday,1,0
2479,2024-10-14,2024,October,10,Monday,2,1
2480,2024-10-15,2024,October,10,Tuesday,3,0
2481,2024-10-16,2024,October,10,Wednesday,4,0
2482,2024-10-17,2024,October,10,Thursday,5,0
2483,2024-10-18,2024,October,10,Friday,6,0
2484,2024-10-19,2024,October,10,Saturday,7,0
2485,2024-10-20,2024,October,10,Sunday,1,0
2486,2024-10-21,2024,October,10,Monday,2,0
2487,2024-10-22,2024,October,10,Tuesday,3,0
2488,2024-10-23,2024,October,10,Wednesday,4,0
2489,2024-10-24,2024,October,10,Thursday,5,0
2490,2024-10-25,2024,October,10,Friday,6,0
2491,2024-10-26,2024,October,10,Saturday,7,0
2492,2024-10-27,2024,October,10,Sunday,1,0
2493,2024-10-28,2024,October,10,Monday,2,0
2494,2024-10-29,2024,October,10,Tuesday,3,0
2495,2024-10-30,2024,October,10,Wednesday,4,0
2496,2024-10-31,2024,October,10,Thursday,5,0
2497,2024-11-01,2024,November,11,Friday,6,0
2498,2024-11-02,2024,November,11,Saturday,7,0
2499,2024-11-03,2024,November,11,Sunday,1,0
2500,2024-11-04,2024,November,11,Monday,2,0
2501,2024-11-05,2024,November,11,Tuesday,3,0
2502,2024-11-06,2024,November,11,Wednesday,4,0
2503,2024-11-07,2024,November,11,Thursday,5,0
2504,2024-11-08,2024,November,11,Friday,6,0
2505,2024-11-09,2024,November,11,Saturday,7,0
2506,2024-11-10,2024,November,11,Sunday,1,0
2507,2024-11-11,2024,November,11,Monday,2,1
2508,2024-11-12,2024,November,11,Tuesday,3,0
2509,2024-11-13,2024,November,11,Wednesday,4,0
2510,2024-11-14,2024,November,11,Thursday,5,0
2511,2024-11-15,2024,November,11,Friday,6,0
2512,2024-11-16,2024,November,11,Saturday,7,0
2513,2024-11-17,2024,November,11,Sunday,1,0
2514,2024-11-18,2024,November,11,Monday,2,0
2515,2024-11-19,2024,November,11,Tuesday,3,0
2516,2024-11-20,2024,November,11,Wednesday,4,0
2517,2024-11-21,2024,November,11,Thursday,5,0
2518,2024-11-22,2024,November,11,Friday,6,0
2519,2024-11-23,2024,November,11,Saturday,7,0
2520,2024-11-24,2024,November,11,Sunday,1,0
2521,2024-11-25,2024,November,11,Monday,2,0
2522,2024-11-26,2024,November,11,Tuesday,3,0
2523,2024-11-27,2024,November,11,Wednesday,4,0
2524,2024-11-28,2024,November,11,Thursday,5,1
2525,2024-11-29,2024,November,11,Friday,6,0
2526,2024-11-30,2024,November,11,Saturday,7,0
2527,2024-12-01,2024,December,12,Sunday,1,0
2528,2024-12-02,2024,December,12,Monday,2,0
2529,2024-12-03,2024,December,12,Tuesday,3,0
2530,2024-12-04,2024,December,12,Wednesday,4,0
2531,2024-12-05,2024,December,12,Thursday,5,0
2532,2024-12-06,2024,December,12,Friday,6,0
2533,2024-12-07,2024,December,12,Saturday,7,0
2534,2024-12-08,2024,December,12,Sunday,1,0
2535,2024-12-09,2024,December,12,Monday,2,0
2536,2024-12-10,2024,December,12,Tuesday,3,0
2537,2024-12-11,2024,December,12,Wednesday,4,0
2538,2024-12-12,2024,December,12,Thursday,5,0
2539,2024-12-13,2024,December,12,Friday,6,0
2540,2024-12-14,2024,December,12,Saturday,7,0
2541,2024-12-15,2024,December,12,Sunday,1,0
2542,2024-12-16,2024,December,12,Monday,2,0
2543,2024-12-17,2024,December,12,Tuesday,3,0
2544,2024-12-18,2024,December,12,Wednesday,4,0
2545,2024-12-19,2024,December,12,Thursday,5,0
2546,2024-12-20,2024,December,12,Friday,6,0
2547,2024-12-21,2024,December,12,Saturday,7,0
2548,2024-12-22,2024,December,12,Sunday,1,0
2549,2024-12-23,2024,December,12,Monday,2,0
2550,2024-12-24,2024,December,12,Tuesday,3,0
2551,2024-12-25,2024,December,12,Wednesday,4,1
2552,2024-12-26,2024,December,12,Thursday,5,0
2553,2024-12-27,2024,December,12,Friday,6,0
2554,2024-12-28,2024,December,12,Saturday,7,0
2555,2024-12-29,2024,December,12,Sunday,1,0
2556,2024-12-30,2024,December,12,Monday,2,0
2557,2024-12-31,2024,December,12,Tuesday,3,0
